代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
688529,豪森智能,0.464,17.16,17.52,2.1,胜
002724,海洋王,0.464,5.07,5.05,-0.39,负
300659,中孚信息,0.464,10.37,10.25,-1.16,负
605507,国邦医药,0.464,15.29,15.15,-0.92,负
002139,拓邦股份,0.4639,9.93,9.87,-0.6,负
600676,交运股份,0.4639,6.66,6.71,0.75,胜
603737,三棵树,0.4638,26.35,26.66,1.18,胜
000531,穗恒运Ａ,0.4638,6.68,6.68,0.0,平
300807,天迈科技,0.4638,38.97,38.85,-0.31,负
688305,科德数控,0.4638,65.08,64.9,-0.28,负
301499,维科精密,0.4637,35.87,35.42,-1.25,负
688488,艾迪药业,0.4634,11.98,11.88,-0.83,负
603500,XD祥和实,0.4634,13.08,12.81,-2.06,负
002518,科士达,0.4634,52.03,52.6,1.1,胜
001373,翔腾新材,0.4633,34.93,35.16,0.66,胜
920027,交大铁发,0.4633,11.81,12.0,1.61,胜
603789,ST星农,0.4633,5.23,5.24,0.19,胜
300739,明阳电路,0.4633,32.93,32.3,-1.91,负
000100,TCL科技,0.4633,4.99,4.94,-1.0,负
688183,生益电子,0.4633,134.4,132.8,-1.19,负
601996,丰林集团,0.4632,2.43,2.43,0.0,平
603217,元利科技,0.4632,23.7,23.7,0.0,平
688303,大全能源,0.4632,19.89,19.51,-1.91,负
000523,红棉股份,0.4631,2.81,2.78,-1.07,负
301518,长华化学,0.4631,29.69,29.96,0.91,胜
603291,联合水务,0.463,8.6,8.59,-0.12,负
301166,优宁维,0.463,26.24,25.88,-1.37,负
301046,能辉科技,0.4629,29.06,28.23,-2.86,负
603101,汇嘉时代,0.4629,6.64,6.65,0.15,胜
603027,千禾味业,0.4629,7.56,7.56,0.0,平
603855,华荣股份,0.4629,17.01,16.96,-0.29,负
688084,晶品特装,0.4629,50.79,50.04,-1.48,负
603879,永悦科技,0.4628,4.6,4.61,0.22,胜
600560,金自天正,0.4627,11.97,11.95,-0.17,负
920183,海菲曼,0.4627,32.85,32.85,0.0,平
000957,中通客车,0.4627,9.95,9.9,-0.5,负
300792,壹网壹创,0.4627,30.45,30.1,-1.15,负
301049,超越科技,0.4626,19.38,19.6,1.14,胜
002765,蓝黛科技,0.4626,7.75,7.79,0.52,胜
603138,海量数据,0.4626,15.7,15.65,-0.32,负
002187,广百股份,0.4625,5.04,5.05,0.2,胜
920839,万通液压,0.4625,27.9,28.0,0.36,胜
002124,天邦食品,0.4624,2.13,2.16,1.41,胜
688382,益方生物-U,0.4624,16.75,17.08,1.97,胜
600031,三一重工,0.4622,18.95,18.88,-0.37,负
605009,豪悦护理,0.4622,22.19,21.97,-0.99,负
688102,斯瑞新材,0.4622,43.57,42.86,-1.63,负
002916,深南电路,0.4622,457.34,447.81,-2.08,负
001300,三柏硕,0.4621,12.85,12.85,0.0,平
603836,DR海程邦,0.4621,8.13,8.16,0.37,胜
688590,新致软件,0.4618,14.58,14.4,-1.23,负
002749,国光股份,0.4617,8.39,8.34,-0.6,负
002318,久立特材,0.4617,24.72,24.75,0.12,胜
603711,香飘飘,0.4617,12.18,12.16,-0.16,负
300830,金现代,0.4617,8.87,8.83,-0.45,负
920237,力佳科技,0.4616,15.68,15.93,1.59,胜
301381,赛维时代,0.4616,19.17,19.0,-0.89,负
603281,江瀚新材,0.4616,37.0,37.0,0.0,平
002134,天津普林,0.4615,28.9,28.6,-1.04,负
300083,创世纪,0.4614,11.25,11.29,0.36,胜
603985,恒润股份,0.4613,24.48,24.45,-0.12,负
600704,物产中大,0.4612,4.83,4.82,-0.21,负
300923,研奥股份,0.4612,22.77,22.72,-0.22,负
688152,麒麟信安,0.4612,30.66,30.6,-0.2,负
301281,科源制药,0.4612,50.61,50.02,-1.17,负
603979,金诚信,0.4612,75.88,74.98,-1.19,负
688581,安杰思,0.4611,53.26,52.98,-0.53,负
920992,中科美菱,0.4611,12.79,12.79,0.0,平
688758,赛分科技,0.4611,19.28,19.01,-1.4,负
920779,武汉蓝电,0.461,26.71,26.59,-0.45,负
002826,易明医药,0.461,16.44,16.36,-0.49,负
688716,中研股份,0.461,33.6,33.16,-1.31,负
301002,崧盛股份,0.461,41.82,41.36,-1.1,负
920199,倍益康,0.4608,24.0,24.09,0.37,胜
603901,永创智能,0.4608,10.67,10.69,0.19,胜
001269,欧晶科技,0.4608,23.31,23.41,0.43,胜
300043,星辉娱乐,0.4607,4.35,4.3,-1.15,负
301517,陕西华达,0.4607,51.31,51.04,-0.53,负
600099,林海股份,0.4606,8.64,8.62,-0.23,负
002526,山东矿机,0.4606,2.78,2.76,-0.72,负
002339,积成电子,0.4606,7.64,7.64,0.0,平
600435,北方导航,0.4605,12.04,11.89,-1.25,负
002702,海欣食品,0.4605,4.82,4.78,-0.83,负
603284,林平发展,0.4605,38.86,38.4,-1.18,负
605259,绿田机械,0.4605,18.14,18.01,-0.72,负
300969,恒帅股份,0.4605,96.04,95.77,-0.28,负
002973,侨银股份,0.4604,11.76,11.76,0.0,平
002910,庄园牧场,0.4603,12.82,12.7,-0.94,负
300989,蕾奥规划,0.4603,13.47,13.4,-0.52,负
300016,北陆药业,0.4603,7.57,7.54,-0.4,负
000553,安道麦A,0.4602,6.0,6.01,0.17,胜
002524,光正眼科,0.4602,3.47,3.46,-0.29,负
301259,艾布鲁,0.4602,25.03,24.8,-0.92,负
300978,东箭科技,0.4601,8.74,8.7,-0.46,负
000756,新华制药,0.4601,12.22,12.59,3.03,胜
300896,爱美客,0.46,92.17,91.63,-0.59,负
603293,埃泰克,0.46,41.81,41.7,-0.26,负
002992,宝明科技,0.46,45.39,45.0,-0.86,负
920765,美之高,0.4599,12.2,12.2,0.0,平
600182,S佳通,0.4598,14.02,13.99,-0.21,负
002285,世联行,0.4598,2.22,2.22,0.0,平
600060,海信视像,0.4598,24.47,24.59,0.49,胜
603162,海通发展,0.4597,9.56,9.58,0.21,胜
603833,欧派家居,0.4596,33.89,33.66,-0.68,负
600654,中安科,0.4596,2.87,2.85,-0.7,负
001237,惠康科技,0.4596,63.56,63.5,-0.09,负
002017,东信和平,0.4595,16.28,16.17,-0.68,负
600995,南网储能,0.4593,13.15,13.15,0.0,平
001376,百通能源,0.4593,11.7,11.6,-0.85,负
603070,万控智造,0.4592,14.71,14.68,-0.2,负
301258,富士莱,0.4591,24.25,24.25,0.0,平
301556,托普云农,0.4591,63.6,62.74,-1.35,负
920981,晶赛科技,0.4591,41.14,39.95,-2.89,负
600566,济川药业,0.459,25.74,25.93,0.74,胜
000958,电投产融,0.4589,5.88,5.84,-0.68,负
600000,浦发银行,0.4589,9.16,9.14,-0.22,负
603987,康德莱,0.4589,7.11,7.08,-0.42,负
300741,华宝股份,0.4589,14.04,13.96,-0.57,负
301600,慧翰股份,0.4589,84.69,85.17,0.57,胜
002484,江海股份,0.4589,105.0,103.0,-1.9,负
301398,星源卓镁,0.4588,37.4,37.34,-0.16,负
920871,派特尔,0.4586,12.28,12.29,0.08,胜
603022,新通联,0.4585,8.91,8.93,0.22,胜
301595,太力科技,0.4585,43.29,42.93,-0.83,负
002623,亚玛顿,0.4585,16.92,16.75,-1.0,负
603119,浙江荣泰,0.4585,70.41,69.19,-1.73,负
002566,益盛药业,0.4584,6.48,6.58,1.54,胜
002802,洪汇新材,0.4584,11.92,11.81,-0.92,负
601001,晋控煤业,0.4584,19.1,19.06,-0.21,负
688006,杭可科技,0.4584,37.61,37.11,-1.33,负
300142,沃森生物,0.4584,12.38,12.35,-0.24,负
300248,新开普,0.4582,8.52,8.4,-1.41,负
688796,百奥赛图,0.4582,93.56,93.49,-0.07,负
920541,铁大科技,0.4581,10.23,10.17,-0.59,负
300295,*ST三六,0.4581,10.76,10.82,0.56,胜
001230,劲旅环境,0.4581,17.87,17.83,-0.22,负
920627,力王股份,0.458,17.31,17.11,-1.16,负
688297,中无人机,0.458,44.97,44.37,-1.33,负
920005,鼎佳精密,0.4579,28.71,28.97,0.91,胜
002060,广东建工,0.4579,3.2,3.17,-0.94,负
002304,洋河股份,0.4578,41.25,41.08,-0.41,负
688728,格科微,0.4578,14.11,13.97,-0.99,负
600232,金鹰股份,0.4577,7.07,7.07,0.0,平
300519,新光药业,0.4577,12.52,12.4,-0.96,负
002891,中宠股份,0.4577,27.25,27.25,0.0,平
600206,有研新材,0.4576,46.76,49.01,4.81,胜
688232,新点软件,0.4576,19.24,18.99,-1.3,负
600590,泰豪科技,0.4576,11.7,11.68,-0.17,负
600101,明星电力,0.4575,8.8,8.8,0.0,平
002033,丽江股份,0.4574,8.44,8.4,-0.47,负
600177,雅戈尔,0.4573,7.5,7.48,-0.27,负
688369,致远互联,0.4573,21.9,21.97,0.32,胜
300966,共同药业,0.4572,27.1,26.8,-1.11,负
688360,德马科技,0.4572,20.1,20.0,-0.5,负
002191,劲嘉股份,0.4571,4.0,3.97,-0.75,负
002127,南极电商,0.457,2.66,2.66,0.0,平
920682,球冠电缆,0.4569,6.55,6.59,0.61,胜
300715,凯伦股份,0.4569,19.42,19.35,-0.36,负
301628,强达电路,0.4569,119.05,118.01,-0.87,负
300875,捷强装备,0.4568,30.94,30.8,-0.45,负
605255,天普股份,0.4568,78.36,78.04,-0.41,负
600265,*ST景谷,0.4567,22.1,22.1,0.0,平
002200,交投生态,0.4567,6.2,6.28,1.29,胜
000006,深振业Ａ,0.4566,7.79,7.71,-1.03,负
002426,胜利精密,0.4566,4.06,4.02,-0.99,负
600217,中再资环,0.4565,3.1,3.08,-0.65,负
002890,弘宇股份,0.4565,14.62,14.62,0.0,平
301162,国能日新,0.4565,41.3,40.98,-0.77,负
300069,金利华电,0.4565,33.59,33.33,-0.77,负
300867,圣元环保,0.4563,19.16,19.12,-0.21,负
002909,集泰股份,0.4562,5.36,5.45,1.68,胜
688093,世华科技,0.4562,29.58,29.5,-0.27,负
300345,华民股份,0.4562,5.68,5.66,-0.35,负
688565,力源科技,0.4561,10.05,9.93,-1.19,负
301202,朗威股份,0.4561,36.09,36.98,2.47,胜
603982,泉峰汽车,0.4561,6.08,6.02,-0.99,负
002858,力盛体育,0.4561,12.24,12.19,-0.41,负
300165,天瑞仪器,0.4561,6.02,6.0,-0.33,负
601101,昊华能源,0.456,11.17,11.0,-1.52,负
002448,中原内配,0.456,12.88,12.78,-0.78,负
300927,江天化学,0.4559,23.91,24.0,0.38,胜
600449,宁夏建材,0.4559,12.73,12.62,-0.86,负
603213,镇洋发展,0.4559,13.95,14.22,1.94,胜
002653,海思科,0.4558,49.23,49.75,1.06,胜
688080,映翰通,0.4558,41.16,40.8,-0.87,负
300369,绿盟科技,0.4557,5.9,5.85,-0.85,负
688408,中信博,0.4557,29.93,29.93,0.0,平
600987,航民股份,0.4556,6.38,6.36,-0.31,负
920367,新赣江,0.4556,15.09,15.47,2.52,胜
300702,天宇股份,0.4556,20.47,20.27,-0.98,负
688616,西力科技,0.4555,10.93,10.9,-0.27,负
603018,华设集团,0.4555,6.56,6.59,0.46,胜
002748,世龙实业,0.4554,11.09,11.04,-0.45,负
603758,秦安股份,0.4554,9.7,9.67,-0.31,负
002282,博深股份,0.4553,6.07,6.04,-0.49,负
300447,全信股份,0.4553,16.0,15.9,-0.62,负
688197,首药控股-U,0.4553,31.67,31.9,0.73,胜
001298,好上好,0.4553,20.57,20.31,-1.26,负
301167,建研设计,0.4552,13.54,13.41,-0.96,负
002683,广东宏大,0.4552,30.21,30.21,0.0,平
300435,中泰股份,0.4552,23.94,23.52,-1.75,负
600519,贵州茅台,0.4551,1241.41,1239.0,-0.19,负
603336,宏辉果蔬,0.4551,7.97,8.02,0.63,胜
301687,新广益,0.455,77.98,82.0,5.16,胜
002658,雪迪龙,0.4549,7.87,7.83,-0.51,负
300964,本川智能,0.4549,111.91,111.57,-0.3,负
920021,流金科技,0.4548,8.05,7.95,-1.24,负
000768,中航西飞,0.4547,21.14,21.12,-0.09,负
301397,溯联股份,0.4547,32.62,34.01,4.26,胜
301035,润丰股份,0.4546,49.24,49.0,-0.49,负
600661,昂立教育,0.4546,7.59,7.6,0.13,胜
002538,ST司特,0.4544,5.92,6.02,1.69,胜
688366,昊海生科,0.4544,30.5,30.22,-0.92,负
300218,安利股份,0.4544,12.53,12.54,0.08,胜
300098,高新兴,0.4544,4.99,4.95,-0.8,负
300221,银禧科技,0.4544,17.62,17.2,-2.38,负
300476,胜宏科技,0.4543,365.4,360.0,-1.48,负
300557,理工光科,0.4542,34.07,33.5,-1.67,负
920091,大鹏工业,0.4542,42.06,42.35,0.69,胜
920870,恒进感应,0.4542,13.53,13.51,-0.15,负
920964,润农节水,0.4542,4.67,4.7,0.64,胜
605007,五洲特纸,0.4542,12.69,12.68,-0.08,负
920665,科强股份,0.4542,10.64,10.6,-0.38,负
603786,科博达,0.4541,46.48,46.48,0.0,平
300640,德艺文创,0.4541,5.78,5.75,-0.52,负
301586,佳力奇,0.4539,36.1,35.82,-0.78,负
000609,*ST中迪,0.4539,11.42,11.56,1.23,胜
603918,金桥信息,0.4539,10.63,10.65,0.19,胜
300192,科德教育,0.4539,16.8,16.66,-0.83,负
300200,高盟新材,0.4539,9.7,10.3,6.19,胜
000793,*ST华闻,0.4539,2.64,2.65,0.38,胜
688069,德林海,0.4539,40.9,40.93,0.07,胜
603856,东宏股份,0.4538,12.21,12.07,-1.15,负
920792,东和新材,0.4538,10.37,10.36,-0.1,负
920523,德瑞锂电,0.4538,18.46,18.6,0.76,胜
688253,英诺特,0.4538,55.98,55.8,-0.32,负
600057,厦门象屿,0.4537,5.84,5.83,-0.17,负
603298,杭叉集团,0.4536,25.91,25.73,-0.69,负
002942,新农股份,0.4536,15.59,15.53,-0.38,负
301533,威马农机,0.4536,25.16,25.55,1.55,胜
300503,昊志机电,0.4536,88.3,86.0,-2.6,负
920191,瑞尔竞达,0.4535,10.29,10.51,2.14,胜
603626,科森科技,0.4535,20.84,20.68,-0.77,负
300590,移为通信,0.4534,16.38,16.22,-0.98,负
300112,万讯自控,0.4534,6.68,6.64,-0.6,负
688027,国盾量子,0.4534,517.94,530.0,2.33,胜
002633,申科股份,0.4533,16.1,16.12,0.12,胜
603005,晶方科技,0.4533,46.53,45.69,-1.81,负
603013,亚普股份,0.4532,17.0,16.83,-1.0,负
000560,我爱我家,0.4532,2.2,2.2,0.0,平
603615,茶花股份,0.4531,17.55,17.49,-0.34,负
603015,弘讯科技,0.453,11.8,11.7,-0.85,负
002913,奥士康,0.453,67.05,66.5,-0.82,负
600295,鄂尔多斯,0.4529,12.77,12.89,0.94,胜
920407,驰诚股份,0.4529,14.37,14.95,4.04,胜
000909,*ST数源,0.4529,3.8,3.73,-1.84,负
300110,华仁药业,0.4529,2.59,2.57,-0.77,负
301273,瑞晨环保,0.4529,30.67,30.38,-0.95,负
300363,博腾股份,0.4529,14.27,14.16,-0.77,负
603014,威高血净,0.4528,35.62,35.16,-1.29,负
688719,爱科赛博,0.4528,83.6,84.68,1.29,胜
301636,泽润新能,0.4527,45.86,45.31,-1.2,负
300902,国安达,0.4527,17.3,17.18,-0.69,负
688281,华秦科技,0.4527,52.34,52.41,0.13,胜
603021,*ST华鹏,0.4526,6.02,6.04,0.33,胜
002953,日丰股份,0.4526,9.64,9.56,-0.83,负
603709,中源家居,0.4525,14.87,14.8,-0.47,负
920942,恒立钻具,0.4524,20.3,20.2,-0.49,负
002350,北京科锐,0.4524,14.48,14.48,0.0,平
600365,ST通葡,0.4523,2.41,2.41,0.0,平
002586,ST围海,0.4523,3.43,3.46,0.87,胜
603236,移远通信,0.4523,51.15,50.71,-0.86,负
603288,海天味业,0.4522,33.04,34.5,4.42,胜
002314,南山控股,0.4522,2.05,2.03,-0.98,负
300948,冠中生态,0.4522,24.53,24.18,-1.43,负
605577,龙版传媒,0.4521,9.51,9.4,-1.16,负
600116,三峡水利,0.4521,6.02,6.03,0.17,胜
000610,*ST西旅,0.4521,6.1,6.08,-0.33,负
301012,扬电科技,0.4521,27.72,28.28,2.02,胜
301239,普瑞眼科,0.452,33.1,32.65,-1.36,负
300406,九强生物,0.4519,11.28,11.28,0.0,平
002153,石基信息,0.4518,7.79,7.73,-0.77,负
300932,三友联众,0.4518,9.08,9.02,-0.66,负
300464,星徽股份,0.4516,8.23,8.15,-0.97,负
601963,重庆银行,0.4513,10.76,10.74,-0.19,负
600319,亚星化学,0.4512,6.67,6.67,0.0,平
920357,雅葆轩,0.4512,21.77,21.58,-0.87,负
688559,海目星,0.4512,76.64,76.99,0.46,胜
920160,北矿检测,0.4511,21.84,21.68,-0.73,负
002715,登云股份,0.4511,14.08,14.16,0.57,胜
603071,物产环能,0.4511,11.8,11.8,0.0,平
300654,世纪天鸿,0.4511,9.91,9.9,-0.1,负
301680,固德电材,0.4511,119.09,119.0,-0.08,负
300863,卡倍亿,0.4511,64.78,64.78,0.0,平
688226,威腾电气,0.4511,44.62,44.7,0.18,胜
300806,斯迪克,0.4511,96.8,97.0,0.21,胜
002037,保利联合,0.451,6.67,6.6,-1.05,负
603505,金石资源,0.451,20.68,20.49,-0.92,负
600533,栖霞建设,0.4509,2.07,2.07,0.0,平
000652,泰达股份,0.4509,3.54,3.53,-0.28,负
600316,洪都航空,0.4509,27.73,27.7,-0.11,负
600835,上海机电,0.4509,22.46,22.35,-0.49,负
603120,肯特催化,0.4508,49.97,49.0,-1.94,负
920022,世昌股份,0.4507,21.64,21.64,0.0,平
002347,泰尔股份,0.4507,6.28,6.28,0.0,平
300813,泰林生物,0.4506,19.77,19.78,0.05,胜
601666,平煤股份,0.4506,8.88,8.9,0.23,胜
003027,同兴科技,0.4506,18.8,18.8,0.0,平
603409,汇通控股,0.4506,19.94,19.75,-0.95,负
688533,上声电子,0.4505,22.34,22.33,-0.04,负
603011,合锻智能,0.4505,37.14,36.01,-3.04,负
300228,富瑞特装,0.4504,7.67,7.66,-0.13,负
603868,飞科电器,0.4503,33.54,33.16,-1.13,负
920086,科马材料,0.4501,25.56,25.54,-0.08,负
605366,宏柏新材,0.4501,9.82,10.02,2.04,胜
301078,孩子王,0.4499,7.47,7.41,-0.8,负
000581,威孚高科,0.4498,17.69,17.7,0.06,胜
002221,东华能源,0.4498,5.91,6.21,5.08,胜
300687,赛意信息,0.4498,26.46,26.3,-0.6,负
300061,旗天科技,0.4497,7.72,7.6,-1.55,负
920866,绿亨科技,0.4496,6.19,6.17,-0.32,负
301065,本立科技,0.4496,18.85,18.75,-0.53,负
002923,润都股份,0.4496,9.89,9.85,-0.4,负
688778,厦钨新能,0.4496,61.7,61.7,0.0,平
300145,南方泵业,0.4496,5.68,5.91,4.05,胜
300225,金力泰,0.4496,8.3,8.3,0.0,平
300199,翰宇药业,0.4495,22.51,22.44,-0.31,负
300711,广哈通信,0.4493,17.68,17.67,-0.06,负
000425,徐工机械,0.4493,9.24,9.2,-0.43,负
301082,久盛电气,0.4491,9.78,9.65,-1.33,负
301585,蓝宇股份,0.449,25.7,25.61,-0.35,负
003006,百亚股份,0.449,14.29,14.29,0.0,平
002998,优彩资源,0.449,7.27,7.21,-0.83,负
600577,精达股份,0.449,10.97,11.1,1.19,胜
600119,*ST长投,0.4489,4.45,4.44,-0.22,负
688538,和辉光电-U,0.4489,2.33,2.31,-0.86,负
300036,超图软件,0.4489,12.36,12.28,-0.65,负
001328,登康口腔,0.4488,26.5,26.5,0.0,平
600990,四创电子,0.4488,18.66,18.36,-1.61,负
603187,海容冷链,0.4488,12.05,11.98,-0.58,负
000762,西藏矿业,0.4488,30.49,30.4,-0.3,负
300427,红相股份,0.4486,7.16,7.09,-0.98,负
002250,联化科技,0.4486,14.4,14.28,-0.83,负
301592,六九一二,0.4485,104.1,104.2,0.1,胜
920768,拾比佰,0.4485,7.59,7.61,0.26,胜
603535,嘉诚国际,0.4485,6.5,6.49,-0.15,负
301332,德尔玛,0.4485,8.18,8.15,-0.37,负
001336,楚环科技,0.4485,24.33,24.33,0.0,平
603226,菲林格尔,0.4485,54.21,54.21,0.0,平
600598,北大荒,0.4484,13.86,12.47,-10.03,负
300387,富邦科技,0.4484,7.32,7.31,-0.14,负
002991,甘源食品,0.4484,40.46,40.73,0.67,胜
600326,西藏天路,0.4483,7.09,7.07,-0.28,负
920533,骏创科技,0.4483,21.3,21.5,0.94,胜
601933,永辉超市,0.4483,3.08,3.06,-0.65,负
000410,沈阳机床,0.4483,4.99,4.96,-0.6,负
688161,威高骨科,0.4482,21.9,21.89,-0.05,负
002757,南兴股份,0.4482,21.04,21.0,-0.19,负
001205,盛航股份,0.4482,14.22,14.1,-0.84,负
300852,四会富仕,0.4482,59.72,59.65,-0.12,负
301225,恒勃股份,0.4481,85.75,84.9,-0.99,负
300568,星源材质,0.4481,20.33,20.13,-0.98,负
002459,晶澳科技,0.448,8.45,8.36,-1.07,负
600963,岳阳林纸,0.4479,3.31,3.31,0.0,平
301268,铭利达,0.4479,15.86,15.79,-0.44,负
000935,四川双马,0.4479,25.67,25.31,-1.4,负
300600,国瑞科技,0.4478,10.26,10.15,-1.07,负
600152,维科技术,0.4478,10.81,10.61,-1.85,负
301578,辰奕智能,0.4477,21.55,21.02,-2.46,负
001219,青岛食品,0.4477,12.36,12.29,-0.57,负
002900,哈三联,0.4477,9.85,9.83,-0.2,负
002271,东方雨虹,0.4475,12.44,12.55,0.88,胜
002069,獐子岛,0.4474,3.11,3.11,0.0,平
002349,精华制药,0.4474,6.35,6.3,-0.79,负
600685,中船防务,0.4474,27.1,27.1,0.0,平
601086,国芳集团,0.4473,7.02,6.92,-1.42,负
300134,大富科技,0.4473,9.98,9.93,-0.5,负
002767,先锋电子,0.4471,17.34,17.3,-0.23,负
920123,芭薇股份,0.4471,10.34,10.43,0.87,胜
002214,*ST大立,0.4471,15.15,15.15,0.0,平
605588,冠石科技,0.447,62.92,62.68,-0.38,负
688602,康鹏科技,0.447,7.82,7.78,-0.51,负
300615,欣天科技,0.4469,11.35,11.28,-0.62,负
300722,新余国科,0.4469,23.38,23.38,0.0,平
600682,南京新百,0.4469,5.77,5.73,-0.69,负
688045,必易微,0.4468,76.8,77.49,0.9,胜
002689,ST远智,0.4467,2.7,2.7,0.0,平
603527,XD众源新,0.4467,14.49,14.49,0.0,平
002884,凌霄泵业,0.4467,15.5,15.45,-0.32,负
000529,广弘控股,0.4466,4.57,4.57,0.0,平
002742,冀衡医药,0.4465,3.6,3.56,-1.11,负
603825,ST华扬,0.4465,6.61,6.51,-1.51,负
300141,和顺电气,0.4465,10.35,10.32,-0.29,负
600012,皖通高速,0.4465,15.44,15.45,0.06,胜
002171,楚江新材,0.4465,16.43,16.31,-0.73,负
300878,维康药业,0.4464,33.73,34.18,1.33,胜
002032,苏 泊 尔,0.4463,40.59,40.52,-0.17,负
301503,智迪科技,0.4463,28.99,28.63,-1.24,负
603215,比依股份,0.4461,15.36,15.16,-1.3,负
688522,纳睿雷达,0.4461,20.38,20.16,-1.08,负
600751,XD海航科,0.446,3.15,3.14,-0.32,负
920943,优机股份,0.446,14.92,15.38,3.08,胜
300936,中英科技,0.446,122.58,120.0,-2.1,负
002079,苏州固锝,0.446,13.98,13.81,-1.22,负
300888,稳健医疗,0.4459,27.54,27.42,-0.44,负
300315,掌趣科技,0.4459,4.12,4.12,0.0,平
301022,海泰科,0.4459,24.32,24.37,0.21,胜
002463,沪电股份,0.4459,145.26,145.0,-0.18,负
920656,海昇药业,0.4458,13.79,13.76,-0.22,负
301083,百胜智能,0.4458,14.11,14.11,0.0,平
601069,西部黄金,0.4458,26.9,26.48,-1.56,负
920284,灵鸽科技,0.4457,24.74,24.49,-1.01,负
688579,地纬智能,0.4457,8.49,8.41,-0.94,负
001299,美能能源,0.4457,10.66,10.65,-0.09,负
688635,长进光子,0.4457,527.44,514.0,-2.55,负
300496,中科创达,0.4457,64.8,64.2,-0.93,负
002497,雅化集团,0.4457,22.72,22.69,-0.13,负
300277,汽轮科技,0.4456,14.86,14.94,0.54,胜
603829,洛凯股份,0.4456,18.55,18.77,1.19,胜
688607,康众医疗,0.4456,51.5,50.78,-1.4,负
603801,志邦家居,0.4455,6.47,6.01,-7.11,负
603733,仙鹤股份,0.4454,26.96,26.59,-1.37,负
001337,四川黄金,0.4454,42.98,42.36,-1.44,负
300462,ST华铭,0.4453,10.72,10.5,-2.05,负
301038,深水规院,0.4453,18.05,17.8,-1.39,负
688601,力芯微,0.4453,59.21,59.66,0.76,胜
603331,百达精工,0.4452,11.42,11.49,0.61,胜
000822,山东海化,0.4452,4.41,4.39,-0.45,负
300915,海融科技,0.4451,20.59,20.74,0.73,胜
603967,中创物流,0.4451,11.26,11.25,-0.09,负
688136,科兴制药,0.4451,18.13,18.2,0.39,胜
300892,品渥食品,0.4451,20.77,20.77,0.0,平
688128,中国电研,0.4451,26.6,26.5,-0.38,负
002064,华峰化学,0.4451,10.07,10.07,0.0,平
920876,慧为智能,0.445,19.37,19.31,-0.31,负
603937,丽岛新材,0.445,13.37,13.43,0.45,胜
600377,宁沪高速,0.445,11.93,11.9,-0.25,负
002659,凯文教育,0.4449,4.02,4.01,-0.25,负
301309,万得凯,0.4449,31.57,31.18,-1.24,负
300206,理邦仪器,0.4449,13.16,13.01,-1.14,负
000407,胜利股份,0.4448,3.94,3.92,-0.51,负
600675,中华企业,0.4447,2.2,2.19,-0.45,负
000089,深圳机场,0.4446,6.24,6.25,0.16,胜
600796,钱江生化,0.4446,4.93,4.89,-0.81,负
300441,鲍斯股份,0.4445,6.48,6.41,-1.08,负
002820,桂发祥,0.4445,8.98,8.9,-0.89,负
920039,国义招标,0.4445,8.18,8.16,-0.24,负
000014,沙河股份,0.4444,9.95,9.87,-0.8,负
003029,吉大正元,0.4444,17.67,17.5,-0.96,负
002360,ST同德,0.4443,5.11,5.15,0.78,胜
002850,科达利,0.4443,189.0,188.5,-0.26,负
002333,罗普斯金,0.4442,4.8,4.8,0.0,平
603706,东方环宇,0.4441,19.46,19.44,-0.1,负
301105,鸿铭股份,0.4441,47.43,46.99,-0.93,负
000929,兰州黄河,0.4441,10.06,10.0,-0.6,负
603050,科林电气,0.4441,19.23,19.25,0.1,胜
300411,金盾股份,0.444,8.6,8.45,-1.74,负
300635,中达安,0.444,13.21,13.18,-0.23,负
688347,华虹宏力,0.444,280.0,278.0,-0.71,负
603657,春光科技,0.4439,23.47,23.3,-0.72,负
301103,何氏眼科,0.4439,16.02,15.93,-0.56,负
600173,卧龙新能,0.4439,6.35,6.3,-0.79,负
600850,电科数字,0.4438,19.32,19.15,-0.88,负
001335,信凯科技,0.4438,45.47,45.45,-0.04,负
300800,力合科技,0.4436,9.91,9.93,0.2,胜
603092,德力佳,0.4436,57.7,57.85,0.26,胜
300750,宁德时代,0.4435,408.98,411.0,0.49,胜
301370,国科恒泰,0.4434,8.66,8.63,-0.35,负
301130,西点药业,0.4433,25.43,25.38,-0.2,负
920833,美心翼申,0.4433,14.32,14.59,1.89,胜
300707,威唐工业,0.4432,12.16,12.13,-0.25,负
603168,莎普爱思,0.4432,5.12,5.09,-0.59,负
601026,道生天合,0.4431,15.16,14.99,-1.12,负
000090,天健集团,0.4431,3.33,3.31,-0.6,负
603501,豪威集团,0.4431,90.56,89.8,-0.84,负
920837,华原股份,0.443,10.58,10.59,0.09,胜
920579,机科股份,0.443,17.24,17.31,0.41,胜
002641,公元股份,0.443,4.05,4.01,-0.99,负
300696,爱乐达,0.443,32.81,32.8,-0.03,负
600540,新赛股份,0.4429,4.17,3.75,-10.07,负
600098,广州发展,0.4428,6.69,6.71,0.3,胜
920110,雷特科技,0.4428,26.94,26.68,-0.97,负
300805,电声股份,0.4428,8.0,7.92,-1.0,负
603630,拉芳家化,0.4427,12.95,12.95,0.0,平
300170,汉得信息,0.4427,18.3,18.08,-1.2,负
603798,康普顿,0.4426,14.99,15.13,0.93,胜
