代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
300435,中泰股份,0.5543,24.16,23.66,-2.07,负
600522,中天科技,0.5543,61.73,60.0,-2.8,负
002584,西陇科学,0.5542,10.02,11.02,9.98,胜
603162,海通发展,0.5542,9.51,9.61,1.05,胜
300818,耐普矿机,0.5542,21.37,21.19,-0.84,负
002668,TCL智家,0.5541,10.5,10.51,0.1,胜
002230,科大讯飞,0.5541,42.25,42.25,0.0,平
001282,三联锻造,0.5539,22.63,22.48,-0.66,负
920834,三维装备,0.5539,9.73,9.65,-0.82,负
002662,峰璟股份,0.5539,3.89,3.88,-0.26,负
688181,八亿时空,0.5539,53.93,54.0,0.13,胜
000881,中广核技,0.5538,6.69,6.69,0.0,平
603868,飞科电器,0.5538,33.39,32.72,-2.01,负
002991,甘源食品,0.5536,41.07,41.05,-0.05,负
300857,协创数据,0.5536,306.5,305.0,-0.49,负
688363,华熙生物,0.5535,36.71,36.52,-0.52,负
600218,全柴动力,0.5535,7.87,7.82,-0.64,负
688356,键凯科技,0.5535,72.47,72.36,-0.15,负
002857,三晖电气,0.5534,17.43,17.29,-0.8,负
920729,永顺生物,0.5534,6.94,7.0,0.86,胜
600857,宁波中百,0.5533,15.07,14.99,-0.53,负
300083,创世纪,0.5533,11.25,11.25,0.0,平
300872,天阳科技,0.5533,19.22,19.19,-0.16,负
600237,铜峰电子,0.5533,11.72,11.72,0.0,平
920580,科创新材,0.5532,12.96,12.83,-1.0,负
601228,广州港,0.5532,2.97,2.97,0.0,平
688685,迈信林,0.5532,45.0,45.44,0.98,胜
600741,华域汽车,0.5531,16.62,16.68,0.36,胜
002557,洽洽食品,0.5531,18.26,18.4,0.77,胜
300776,帝尔激光,0.5531,166.21,165.99,-0.13,负
301169,零点有数,0.553,74.74,73.79,-1.27,负
600483,福能股份,0.5529,11.98,11.96,-0.17,负
601669,中国电建,0.5529,4.98,4.96,-0.4,负
000779,甘咨询,0.5528,7.78,7.74,-0.51,负
600759,ST洲际,0.5527,2.21,2.2,-0.45,负
001277,速达股份,0.5526,31.23,31.23,0.0,平
300785,值得买,0.5526,39.81,39.73,-0.2,负
000060,中金岭南,0.5526,7.93,7.89,-0.5,负
300623,捷捷微电,0.5525,42.25,41.95,-0.71,负
002826,易明医药,0.5525,17.2,17.12,-0.47,负
600792,云煤能源,0.5525,3.59,3.59,0.0,平
688716,中研股份,0.5523,34.46,34.36,-0.29,负
300831,ST派瑞,0.5523,21.16,20.89,-1.28,负
300758,七彩化学,0.5523,13.29,13.11,-1.35,负
600316,洪都航空,0.5522,27.23,27.16,-0.26,负
300068,ST南都,0.5521,4.56,4.49,-1.54,负
688710,益诺思,0.5521,61.19,61.08,-0.18,负
300450,先导智能,0.5521,44.31,44.67,0.81,胜
300926,博俊科技,0.5519,19.02,19.15,0.68,胜
603316,诚邦股份,0.5519,21.78,21.13,-2.98,负
002698,博实股份,0.5518,11.93,11.82,-0.92,负
920027,交大铁发,0.5518,12.09,12.08,-0.08,负
603380,易德龙,0.5518,42.88,42.69,-0.44,负
000068,华控赛格,0.5517,3.17,3.14,-0.95,负
002609,捷顺科技,0.5514,7.67,7.66,-0.13,负
605222,起帆电缆,0.5513,24.19,24.45,1.07,胜
002170,芭田股份,0.5513,11.19,11.23,0.36,胜
300042,朗科科技,0.5512,70.91,70.6,-0.44,负
603856,东宏股份,0.5511,12.92,12.81,-0.85,负
301613,新铝时代,0.5511,40.29,40.4,0.27,胜
920694,中裕科技,0.551,15.48,15.42,-0.39,负
603978,深圳新星,0.5509,28.88,28.88,0.0,平
300986,志特新材,0.5509,18.51,18.63,0.65,胜
603168,莎普爱思,0.5509,5.25,5.25,0.0,平
601106,中国一重,0.5507,3.43,3.42,-0.29,负
600827,百联股份,0.5505,8.01,8.08,0.87,胜
600339,XD中油工,0.5505,3.34,3.35,0.3,胜
603993,洛阳钼业,0.5503,19.49,18.9,-3.03,负
300067,安诺其,0.5502,6.02,6.0,-0.33,负
603284,林平发展,0.5502,39.67,39.67,0.0,平
688728,格科微,0.5502,14.4,15.11,4.93,胜
300592,华凯易佰,0.5502,15.08,14.8,-1.86,负
300550,和仁科技,0.55,14.16,14.0,-1.13,负
688498,源杰科技,0.5499,1818.3,1812.01,-0.35,负
300683,海特生物,0.5499,25.05,25.05,0.0,平
002728,特一药业,0.5498,8.82,8.8,-0.23,负
301503,智迪科技,0.5498,29.56,29.56,0.0,平
301369,联动科技,0.5498,213.88,213.2,-0.32,负
600955,维远股份,0.5497,16.46,16.8,2.07,胜
002863,今飞凯达,0.5497,4.64,4.66,0.43,胜
003008,开普检测,0.5497,18.67,18.67,0.0,平
300811,铂科新材,0.5497,97.97,96.98,-1.01,负
301119,正强股份,0.5496,27.19,27.19,0.0,平
688758,赛分科技,0.5496,19.45,19.2,-1.29,负
300221,银禧科技,0.5495,17.68,17.12,-3.17,负
601089,福元医药,0.5495,16.76,17.01,1.49,胜
688130,晶华微,0.5495,27.53,26.78,-2.72,负
002785,万里石,0.5493,43.36,43.06,-0.69,负
688231,DR隆达股,0.5493,34.29,34.08,-0.61,负
600075,新疆天业,0.5492,4.47,4.47,0.0,平
600352,浙江龙盛,0.5492,12.04,12.01,-0.25,负
002251,步步高,0.5492,3.85,3.81,-1.04,负
000969,安泰科技,0.5492,26.01,26.0,-0.04,负
688319,欧林生物,0.5491,38.79,38.83,0.1,胜
002268,电科网安,0.5491,13.33,13.35,0.15,胜
300702,天宇股份,0.549,21.51,21.67,0.74,胜
600676,交运股份,0.549,6.83,6.76,-1.02,负
000546,金圆股份,0.549,5.29,5.28,-0.19,负
301259,艾布鲁,0.5489,25.09,24.84,-1.0,负
600211,西藏药业,0.5488,37.85,38.02,0.45,胜
002879,长缆科技,0.5487,14.4,14.4,0.0,平
300973,立高食品,0.5487,25.94,25.92,-0.08,负
002132,恒星科技,0.5486,5.2,5.19,-0.19,负
000778,新兴铸管,0.5486,4.04,4.0,-0.99,负
603129,春风动力,0.5485,236.2,235.78,-0.18,负
301049,超越科技,0.5485,19.74,19.76,0.1,胜
688511,天微电子,0.5485,32.6,32.2,-1.23,负
600662,外服控股,0.5485,4.2,4.2,0.0,平
300244,迪安诊断,0.5484,19.39,19.39,0.0,平
300866,安克创新,0.5483,110.99,109.89,-0.99,负
301205,联特科技,0.5483,323.49,321.52,-0.61,负
600315,上海家化,0.5482,17.57,17.59,0.11,胜
002339,积成电子,0.5481,7.56,7.53,-0.4,负
002135,东南网架,0.5481,7.14,7.11,-0.42,负
002701,奥瑞金,0.548,4.52,4.52,0.0,平
301237,和顺科技,0.5478,73.09,72.36,-1.0,负
300650,太龙股份,0.5478,12.72,12.57,-1.18,负
301601,惠通科技,0.5478,17.39,17.45,0.35,胜
688197,首药控股-U,0.5477,33.26,32.97,-0.87,负
002909,集泰股份,0.5477,5.49,5.44,-0.91,负
605007,五洲特纸,0.5476,12.89,12.89,0.0,平
605180,华生科技,0.5475,13.73,13.7,-0.22,负
002820,桂发祥,0.5475,9.2,9.25,0.54,胜
688098,申联生物,0.5475,8.97,9.05,0.89,胜
301193,家联科技,0.5474,20.11,20.09,-0.1,负
688382,益方生物-U,0.5474,16.89,16.9,0.06,胜
603803,瑞斯康达,0.5474,12.64,12.46,-1.42,负
002124,天邦食品,0.5473,2.21,2.19,-0.9,负
600120,浙江东方,0.5473,4.68,4.68,0.0,平
002297,博云新材,0.5473,32.82,31.7,-3.41,负
688472,阿特斯,0.5472,11.04,11.0,-0.36,负
600327,大东方,0.5472,3.4,3.39,-0.29,负
600108,亚盛集团,0.5472,3.69,3.65,-1.08,负
603738,泰晶科技,0.5471,63.25,61.77,-2.34,负
688515,裕太微-U,0.5471,262.66,258.06,-1.75,负
000006,深振业Ａ,0.547,7.86,7.82,-0.51,负
688548,广钢气体,0.5469,38.57,36.7,-4.85,负
601211,国泰海通,0.5469,17.96,17.91,-0.28,负
603002,宏昌电子,0.5469,23.35,22.57,-3.34,负
300438,鹏辉能源,0.5469,80.98,81.13,0.19,胜
002574,明牌珠宝,0.5468,4.55,4.54,-0.22,负
920455,汇隆活塞,0.5468,6.38,6.39,0.16,胜
603042,DR华脉科,0.5468,16.79,16.52,-1.61,负
920367,新赣江,0.5467,19.3,17.2,-10.88,负
603281,江瀚新材,0.5467,37.71,37.28,-1.14,负
600096,云天化,0.5467,32.06,31.7,-1.12,负
688158,优刻得-W,0.5467,37.45,37.35,-0.27,负
603966,法兰泰克,0.5466,9.12,9.06,-0.66,负
300672,国科微,0.5466,303.39,300.0,-1.12,负
000798,中水渔业,0.5465,7.56,7.55,-0.13,负
002805,丰元股份,0.5465,29.4,29.1,-1.02,负
002160,常铝股份,0.5465,4.2,4.16,-0.95,负
002371,北方华创,0.5465,747.49,727.07,-2.73,负
688508,芯朋微,0.5464,88.37,87.14,-1.39,负
002714,牧原股份,0.5464,33.02,33.04,0.06,胜
601688,华泰证券,0.5464,21.24,21.1,-0.66,负
688268,华特气体,0.5463,249.09,231.39,-7.11,负
600322,津投城开,0.5463,2.93,2.9,-1.02,负
301398,星源卓镁,0.5463,37.4,37.77,0.99,胜
688556,高测股份,0.5463,11.89,11.86,-0.25,负
600076,康欣新材,0.5462,3.53,3.56,0.85,胜
002788,鹭燕医药,0.5461,11.71,11.71,0.0,平
002314,南山控股,0.5461,2.09,2.09,0.0,平
002476,新叶股份,0.5461,5.46,5.45,-0.18,负
603127,昭衍新药,0.546,36.53,36.42,-0.3,负
603275,众辰科技,0.5459,40.99,40.8,-0.46,负
603363,傲农生物,0.5459,2.78,2.75,-1.08,负
002030,达安基因,0.5459,5.45,5.44,-0.18,负
688503,聚和材料,0.5459,94.42,94.2,-0.23,负
000682,东方电子,0.5459,14.05,14.01,-0.28,负
688681,科汇股份,0.5458,15.31,15.28,-0.2,负
688260,昀冢科技,0.5458,123.6,120.99,-2.11,负
920184,国源科技,0.5457,12.33,12.12,-1.7,负
301012,扬电科技,0.5455,27.18,26.91,-0.99,负
001312,福恩股份,0.5454,20.11,20.11,0.0,平
000985,大庆华科,0.5453,15.85,15.85,0.0,平
920185,贝特瑞,0.5453,27.36,27.57,0.77,胜
603776,永安行,0.5451,21.54,21.33,-0.97,负
688711,宏微科技,0.5451,43.95,42.94,-2.3,负
001358,兴欣新材,0.545,25.44,25.47,0.12,胜
301348,蓝箭电子,0.5449,29.95,29.05,-3.01,负
688071,华依科技,0.5448,34.99,34.99,0.0,平
600250,南京商旅,0.5448,8.46,8.46,0.0,平
300896,爱美客,0.5447,91.09,90.91,-0.2,负
002554,惠博普,0.5447,3.29,3.28,-0.3,负
600987,航民股份,0.5447,6.36,6.38,0.31,胜
300471,厚普股份,0.5447,9.1,9.09,-0.11,负
002532,天山铝业,0.5447,11.8,11.8,0.0,平
605111,新洁能,0.5446,79.91,78.05,-2.33,负
000510,新金路,0.5446,24.1,23.67,-1.78,负
605567,春雪食品,0.5446,8.85,8.85,0.0,平
002159,三特索道,0.5446,13.84,13.76,-0.58,负
001223,欧克科技,0.5445,49.5,48.2,-2.63,负
600177,雅戈尔,0.5445,7.58,7.6,0.26,胜
600198,大唐电信,0.5443,9.31,9.19,-1.29,负
600178,东安动力,0.5443,9.6,9.62,0.21,胜
688138,XD清溢光,0.5441,38.22,37.55,-1.75,负
600150,中国船舶,0.5441,35.81,35.81,0.0,平
300215,电科院,0.544,6.94,6.88,-0.86,负
920522,纳科诺尔,0.544,27.1,28.7,5.9,胜
601096,宏盛华源,0.5439,4.59,4.56,-0.65,负
920056,能之光,0.5439,20.32,20.2,-0.59,负
920058,华洋赛车,0.5439,22.21,22.4,0.86,胜
002978,安宁股份,0.5439,27.26,27.06,-0.73,负
601229,上海银行,0.5437,9.12,9.09,-0.33,负
603138,海量数据,0.5437,15.59,15.42,-1.09,负
300743,天地数码,0.5437,16.83,16.76,-0.42,负
300674,宇信科技,0.5436,17.12,17.0,-0.7,负
600235,民丰特纸,0.5436,5.45,5.46,0.18,胜
301608,博实结,0.5436,52.58,52.41,-0.32,负
002055,ST得润,0.5435,6.27,6.19,-1.28,负
688257,新锐股份,0.5435,101.58,100.98,-0.59,负
003040,楚天龙,0.5434,12.05,12.02,-0.25,负
002725,跃岭股份,0.5434,13.09,13.11,0.15,胜
605208,永茂泰,0.5433,16.07,16.02,-0.31,负
000802,北京文化,0.5433,4.01,3.99,-0.5,负
301021,英诺激光,0.5433,118.36,117.67,-0.58,负
002837,英维克,0.5432,81.48,79.0,-3.04,负
001311,多利科技,0.5432,17.52,17.52,0.0,平
002635,安洁科技,0.5431,18.02,17.87,-0.83,负
000581,威孚高科,0.5431,17.62,17.64,0.11,胜
603889,新澳股份,0.543,5.92,5.92,0.0,平
001914,招商积余,0.5429,8.76,8.79,0.34,胜
688566,吉贝尔,0.5428,25.66,25.66,0.0,平
600227,赤天化,0.5428,2.79,2.75,-1.43,负
300822,贝仕达克,0.5427,12.86,12.81,-0.39,负
002767,先锋电子,0.5427,17.99,17.97,-0.11,负
002802,洪汇新材,0.5426,12.01,12.03,0.17,胜
603508,思维列控,0.5424,22.11,22.11,0.0,平
600111,北方稀土,0.5424,49.95,49.07,-1.76,负
600961,株冶集团,0.5423,33.1,32.45,-1.96,负
300063,天龙集团,0.5422,9.25,9.2,-0.54,负
001390,古麒绒材,0.5421,19.19,19.2,0.05,胜
002925,盈趣科技,0.542,22.7,22.53,-0.75,负
000029,深深房Ａ,0.542,29.05,27.48,-5.4,负
920076,国亮新材,0.542,13.99,13.89,-0.71,负
300791,仙乐健康,0.542,17.29,17.08,-1.21,负
301519,舜禹股份,0.5418,12.12,12.11,-0.08,负
301238,瑞泰新材,0.5418,24.93,24.99,0.24,胜
000573,粤宏远Ａ,0.5417,3.99,3.99,0.0,平
300206,理邦仪器,0.5416,13.39,13.3,-0.67,负
688656,浩欧博,0.5416,98.57,97.83,-0.75,负
300193,佳士科技,0.5416,8.29,8.29,0.0,平
002068,黑猫股份,0.5416,12.65,12.31,-2.69,负
300611,美力科技,0.5415,26.07,25.9,-0.65,负
002285,世联行,0.5415,2.27,2.28,0.44,胜
605366,宏柏新材,0.5414,10.8,11.23,3.98,胜
603901,永创智能,0.5414,10.75,10.7,-0.47,负
688379,华光新材,0.5414,88.03,87.02,-1.15,负
002752,昇兴股份,0.5413,6.26,6.24,-0.32,负
688565,力源科技,0.5413,10.51,10.54,0.29,胜
600617,国新能源,0.5413,2.91,2.9,-0.34,负
603385,惠达卫浴,0.5413,5.34,5.3,-0.75,负
300821,东岳硅材,0.5413,18.97,18.65,-1.69,负
301198,喜悦智行,0.5412,14.17,14.0,-1.2,负
001318,阳光乳业,0.5411,10.71,10.65,-0.56,负
002713,*ST东易,0.5411,10.98,11.0,0.18,胜
002997,瑞鹄模具,0.5409,30.01,29.99,-0.07,负
920230,欧康医药,0.5409,10.75,10.48,-2.51,负
920191,瑞尔竞达,0.5409,10.44,10.5,0.57,胜
300364,中文在线,0.5409,25.66,25.46,-0.78,负
300508,维宏股份,0.5409,57.03,56.22,-1.42,负
000962,东方钽业,0.5409,72.8,70.0,-3.85,负
000410,沈阳机床,0.5406,5.06,5.02,-0.79,负
601890,亚星锚链,0.5406,8.83,8.78,-0.57,负
300715,凯伦股份,0.5406,19.41,19.5,0.46,胜
688011,新光光电,0.5405,61.11,61.11,0.0,平
300380,安硕信息,0.5404,33.8,33.55,-0.74,负
920055,隆源股份,0.5404,29.5,29.69,0.64,胜
600330,天通股份,0.5404,32.49,31.99,-1.54,负
002747,埃斯顿,0.5403,38.25,37.2,-2.75,负
920270,天铭科技,0.5403,13.69,14.62,6.79,胜
300389,艾比森,0.5403,13.2,13.12,-0.61,负
300377,赢时胜,0.5403,18.1,17.97,-0.72,负
601788,光大证券,0.5402,15.01,14.95,-0.4,负
300814,中富电路,0.5401,182.2,182.0,-0.11,负
920403,康农种业,0.54,20.29,18.38,-9.41,负
920062,科润智控,0.5399,9.47,9.41,-0.63,负
600513,联环药业,0.5396,16.15,16.18,0.19,胜
603383,顶点软件,0.5395,30.01,29.88,-0.43,负
301687,新广益,0.5394,86.56,86.59,0.03,胜
300609,汇纳科技,0.5393,34.26,34.25,-0.03,负
688099,晶晨股份,0.5392,99.64,99.86,0.22,胜
301225,恒勃股份,0.5392,85.08,84.09,-1.16,负
000712,锦龙股份,0.5392,9.66,9.56,-1.04,负
920510,丰光精密,0.5391,21.0,20.99,-0.05,负
603516,淳中科技,0.5391,136.88,136.17,-0.52,负
920156,海昌智能,0.5391,53.67,53.75,0.15,胜
002796,世嘉科技,0.5391,39.82,39.49,-0.83,负
300878,维康药业,0.539,35.6,35.36,-0.67,负
601696,中银证券,0.539,13.14,12.95,-1.45,负
688105,诺唯赞,0.5389,17.08,17.3,1.29,胜
603717,天域生物,0.5389,6.79,6.77,-0.29,负
600838,上海九百,0.5389,7.7,7.8,1.3,胜
600876,凯盛新能,0.5389,8.51,8.36,-1.76,负
600171,上海贝岭,0.5388,30.8,30.86,0.19,胜
301662,宏工科技,0.5388,107.02,106.71,-0.29,负
002206,海 利 得,0.5388,5.49,5.48,-0.18,负
301080,百普赛斯,0.5388,41.41,41.06,-0.85,负
688209,英集芯,0.5388,25.97,25.69,-1.08,负
300399,天利科技,0.5388,21.03,20.77,-1.24,负
920808,曙光数创,0.5387,80.9,77.08,-4.72,负
920564,天润科技,0.5386,18.37,18.3,-0.38,负
600571,信雅达,0.5386,10.76,10.7,-0.56,负
002144,宏达高科,0.5385,10.95,10.95,0.0,平
300246,宝莱特,0.5385,18.01,17.83,-1.0,负
600179,安通控股,0.5384,4.72,4.73,0.21,胜
300449,汉邦高科,0.5384,8.54,8.48,-0.7,负
301395,仁信新材,0.5383,11.8,11.69,-0.93,负
605183,确成股份,0.5383,15.13,15.05,-0.53,负
000886,海南高速,0.5383,4.36,4.36,0.0,平
300895,铜牛信息,0.5383,57.25,56.43,-1.43,负
603898,好莱客,0.5382,12.89,12.75,-1.09,负
605008,长鸿高科,0.5379,11.37,11.28,-0.79,负
603927,中科软,0.5379,14.08,14.04,-0.28,负
600531,豫光金铅,0.5377,14.44,14.8,2.49,胜
002079,苏州固锝,0.5377,14.02,13.86,-1.14,负
300590,移为通信,0.5376,15.64,15.45,-1.21,负
002161,远 望 谷,0.5376,6.04,5.96,-1.32,负
300727,润禾材料,0.5374,34.35,33.5,-2.47,负
301335,天元宠物,0.5373,21.17,21.17,0.0,平
002077,大港股份,0.5372,18.22,18.0,-1.21,负
688192,迪哲医药-U,0.5372,38.43,39.25,2.13,胜
603991,领先股份,0.5372,133.55,132.22,-1.0,负
002606,大连电瓷,0.5371,14.14,14.01,-0.92,负
300803,指南针,0.5371,103.6,102.0,-1.54,负
300773,拉卡拉,0.537,17.62,17.38,-1.36,负
002530,金财互联,0.5369,7.54,7.5,-0.53,负
688370,丛麟科技,0.5369,22.56,22.58,0.09,胜
000860,顺鑫农业,0.5369,10.19,10.16,-0.29,负
603319,美湖股份,0.5368,33.8,33.8,0.0,平
603004,鼎龙科技,0.5368,22.32,22.22,-0.45,负
603822,ST嘉澳,0.5368,72.5,72.01,-0.68,负
002632,道明光学,0.5367,10.11,9.9,-2.08,负
920106,林泰新材,0.5367,41.86,41.45,-0.98,负
600718,东软集团,0.5366,7.8,7.94,1.79,胜
688091,上海谊众,0.5365,41.0,41.15,0.37,胜
600173,卧龙新能,0.5364,6.42,6.45,0.47,胜
601828,美凯龙,0.5364,2.22,2.21,-0.45,负
002096,易普力,0.5364,9.63,9.63,0.0,平
603220,中贝通信,0.5364,24.06,24.06,0.0,平
688646,ST逸飞,0.5363,77.0,75.0,-2.6,负
002023,海特高新,0.5363,12.9,12.88,-0.16,负
688381,帝奥微,0.5362,43.76,43.14,-1.42,负
002005,ST德豪,0.5361,2.6,2.59,-0.38,负
301314,科瑞思,0.5359,55.98,54.67,-2.34,负
688795,摩尔线程-U,0.5358,704.03,690.03,-1.99,负
300230,永利股份,0.5358,4.64,4.61,-0.65,负
603107,上海汽配,0.5358,12.16,12.3,1.15,胜
002094,青岛金王,0.5358,4.76,4.72,-0.84,负
688068,热景生物,0.5357,82.37,82.7,0.4,胜
688299,长阳科技,0.5357,17.26,17.19,-0.41,负
002445,中南文化,0.5357,3.1,3.08,-0.65,负
002889,东方嘉盛,0.5357,10.93,10.93,0.0,平
300130,新国都,0.5357,23.65,23.4,-1.06,负
300433,蓝思科技,0.5357,53.32,52.26,-1.99,负
002986,宇新股份,0.5356,12.6,12.6,0.0,平
603271,永杰新材,0.5356,46.38,45.9,-1.03,负
688512,慧智微-U,0.5355,15.2,14.97,-1.51,负
300077,国民技术,0.5354,26.73,26.0,-2.73,负
601233,桐昆股份,0.5354,22.97,22.94,-0.13,负
688419,耐科装备,0.5354,72.5,70.33,-2.99,负
002302,西部建设,0.5354,4.67,4.69,0.43,胜
000967,盈峰环境,0.5354,10.02,9.94,-0.8,负
605011,杭州热电,0.5353,17.83,17.84,0.06,胜
002730,电光科技,0.5353,31.9,31.42,-1.5,负
002020,京新药业,0.5352,12.29,12.3,0.08,胜
301070,开勒股份,0.5352,86.8,86.8,0.0,平
605006,山东玻纤,0.5352,21.0,20.54,-2.19,负
002849,威星智能,0.535,17.07,16.93,-0.82,负
301239,普瑞眼科,0.5349,33.9,33.74,-0.47,负
603290,斯达半导,0.5349,138.8,137.6,-0.86,负
301056,森赫股份,0.5348,13.28,13.1,-1.36,负
688627,精智达,0.5348,549.0,545.01,-0.73,负
603288,海天味业,0.5347,34.18,34.5,0.94,胜
600301,华锡有色,0.5347,64.26,63.55,-1.1,负
688367,工大高科,0.5347,47.66,48.2,1.13,胜
688621,阳光诺和,0.5346,52.66,52.66,0.0,平
600681,百川能源,0.5346,3.45,3.43,-0.58,负
300933,中辰股份,0.5345,6.73,6.73,0.0,平
605069,正和生态,0.5344,13.4,14.2,5.97,胜
001221,悍高集团,0.5344,42.56,43.03,1.1,胜
603071,物产环能,0.5343,12.23,12.07,-1.31,负
920099,瑞华技术,0.5343,25.36,25.01,-1.38,负
300056,中创环保,0.5343,8.19,8.12,-0.85,负
000534,万泽股份,0.5343,29.98,29.91,-0.23,负
000657,中钨高新,0.5343,102.5,99.86,-2.58,负
301551,无线传媒,0.5342,22.13,22.04,-0.41,负
600189,泉阳泉,0.5342,7.78,7.77,-0.13,负
300014,亿纬锂能,0.5342,67.28,67.0,-0.42,负
301148,嘉戎技术,0.5341,62.35,61.83,-0.83,负
603858,步长制药,0.5341,15.3,15.45,0.98,胜
001388,信通电子,0.534,30.16,29.95,-0.7,负
600369,西南证券,0.534,4.21,4.19,-0.48,负
002652,扬子新材,0.5339,4.54,4.5,-0.88,负
603959,ST百利,0.5339,4.44,4.4,-0.9,负
300713,英可瑞,0.5338,14.31,14.41,0.7,胜
600497,驰宏锌锗,0.5338,11.0,10.89,-1.0,负
300689,澄天伟业,0.5337,63.8,62.37,-2.24,负
001226,拓山重工,0.5337,52.32,52.01,-0.59,负
301665,泰禾股份,0.5337,21.93,21.9,-0.14,负
300464,星徽股份,0.5337,8.15,8.15,0.0,平
301396,宏景科技,0.5337,248.0,247.0,-0.4,负
002238,天威视讯,0.5335,6.09,6.1,0.16,胜
300888,稳健医疗,0.5335,27.7,27.99,1.05,胜
001231,农心科技,0.5335,20.23,20.33,0.49,胜
603353,和顺石油,0.5335,38.77,38.5,-0.7,负
001896,豫能控股,0.5334,19.72,19.53,-0.96,负
600360,华微电子,0.5333,13.54,13.3,-1.77,负
002806,华锋股份,0.5333,20.78,20.48,-1.44,负
603169,兰石重装,0.5333,7.68,7.68,0.0,平
002051,中工国际,0.5333,12.39,12.58,1.53,胜
002540,亚太科技,0.5332,4.99,4.99,0.0,平
920427,华维设计,0.5331,11.03,10.86,-1.54,负
002646,天佑德酒,0.5331,6.79,6.74,-0.74,负
001380,华纬科技,0.5331,16.9,16.9,0.0,平
600061,国投资本,0.5331,6.68,6.67,-0.15,负
300569,天能重工,0.533,4.91,4.93,0.41,胜
603578,三星新材,0.533,14.2,14.19,-0.07,负
688720,艾森股份,0.533,83.15,81.73,-1.71,负
301141,中科磁业,0.5329,47.75,47.02,-1.53,负
688051,佳华科技,0.5329,27.13,26.88,-0.92,负
601677,明泰铝业,0.5329,16.24,16.19,-0.31,负
603877,太平鸟,0.5328,13.11,13.1,-0.08,负
603409,汇通控股,0.5328,20.63,20.48,-0.73,负
000572,海马汽车,0.5328,3.97,3.99,0.5,胜
688582,芯动联科,0.5328,57.22,56.7,-0.91,负
688338,赛科希德,0.5327,29.99,29.9,-0.3,负
000788,北大医药,0.5327,5.34,5.36,0.37,胜
920786,骑士乳业,0.5327,7.15,7.01,-1.96,负
002145,钛能化学,0.5327,4.78,4.74,-0.84,负
000400,许继电气,0.5326,22.69,22.64,-0.22,负
603690,至纯科技,0.5325,31.34,31.2,-0.45,负
603408,建霖家居,0.5325,10.29,10.3,0.1,胜
300233,金城医药,0.5324,13.0,12.91,-0.69,负
000928,中钢国际,0.5324,5.56,5.59,0.54,胜
003003,天元股份,0.5324,11.05,11.04,-0.09,负
600690,海尔智家,0.5322,19.72,19.8,0.41,胜
301386,未来电器,0.5321,21.82,21.77,-0.23,负
300667,必创科技,0.5321,18.58,18.28,-1.61,负
301083,百胜智能,0.5319,14.24,14.1,-0.98,负
688170,德龙激光,0.5319,82.49,81.33,-1.41,负
603360,百傲化学,0.5318,18.05,18.17,0.66,胜
600478,科力远,0.5318,5.65,5.6,-0.88,负
300176,鸿特科技,0.5317,5.29,5.33,0.76,胜
002536,飞龙股份,0.5316,44.99,44.5,-1.09,负
002508,老板电器,0.5316,15.2,15.3,0.66,胜
002887,绿茵生态,0.5316,11.51,11.52,0.09,胜
301366,一博科技,0.5316,52.37,53.3,1.78,胜
603630,拉芳家化,0.5315,14.25,14.12,-0.91,负
002349,精华制药,0.5315,6.54,6.52,-0.31,负
600563,法拉电子,0.5315,162.51,162.45,-0.04,负
301001,凯淳股份,0.5314,24.18,23.72,-1.9,负
688767,博拓生物,0.5314,35.65,36.01,1.01,胜
002847,盐津铺子,0.5314,47.82,47.98,0.33,胜
600012,皖通高速,0.5314,15.7,15.85,0.96,胜
002853,皮阿诺,0.5313,22.52,22.23,-1.29,负
001356,富岭股份,0.5313,9.07,9.01,-0.66,负
300733,西菱动力,0.5313,12.95,12.95,0.0,平
688383,新益昌,0.5313,186.09,186.66,0.31,胜
600155,华创云信,0.5313,5.71,5.72,0.18,胜
300228,富瑞特装,0.531,7.72,7.65,-0.91,负
002612,朗姿股份,0.531,12.07,12.19,0.99,胜
300905,宝丽迪,0.5308,61.04,61.5,0.75,胜
300877,金春股份,0.5308,29.4,29.2,-0.68,负
605189,富春染织,0.5307,13.75,13.54,-1.53,负
301319,唯特偶,0.5304,180.51,180.01,-0.28,负
000526,学大教育,0.5304,27.04,27.1,0.22,胜
600794,保税科技,0.5303,3.07,3.05,-0.65,负
600446,金证股份,0.5303,11.87,11.87,0.0,平
603055,台华新材,0.5303,8.5,8.52,0.24,胜
688561,奇安信-U,0.5302,24.62,24.65,0.12,胜
301256,华融化学,0.5302,12.04,12.04,0.0,平
300946,恒而达,0.5302,43.45,43.45,0.0,平
300086,康芝药业,0.5301,6.46,6.43,-0.46,负
301206,三元生物,0.5301,24.04,23.81,-0.96,负
002651,利君股份,0.5301,7.78,7.78,0.0,平
600798,宁波海运,0.5301,3.52,3.56,1.14,胜
603156,养元饮品,0.5301,45.58,45.49,-0.2,负
920454,同心传动,0.53,12.27,12.35,0.65,胜
300825,阿尔特,0.5299,16.22,16.29,0.43,胜
688625,呈和科技,0.5299,90.67,89.13,-1.7,负
688392,骄成超声,0.5299,172.3,169.3,-1.74,负
603077,和邦生物,0.5299,2.42,2.4,-0.83,负
002237,恒邦股份,0.5298,13.98,13.99,0.07,胜
