代码,名称,最新价,涨跌幅,成交量,成交额,换手率,量比,最高,最低,开盘,昨收,总市值,主力净流入,主力占比,超大单净流入,超大单占比,大单净流入,大单占比,中单净流入,中单占比,小单净流入,小单占比,5日主力净流入,5日主力占比,5日超大买入,5日超大卖出,融资净买入,融资净买入占比,融券净卖出,融券卖出量,10日主力净流入,10日主力占比,行业
300496,中科创达,64.8,-1.61,220621,1418208759.78,5.97,1.3,66.48,62.7,65.51,65.86,29919265099,-38471124.0,-2.71,-51089700.0,-3.6,12618576.0,0.89,12604400.0,0.89,25866736.0,1.82,-166900683.0,-2.98,-99767043.0,-1.78,-67133640.0,-1.2,-51027940.0,217928646.0,-335790881.0,-2.75,IT服务Ⅱ
301189,奥尼电子,64.6,-3.61,66775,434369722.64,4.23,0.94,67.99,62.57,67.62,67.02,10571139543,-38513517.0,-8.87,-26098994.0,-6.01,-12414523.0,-2.86,20720810.0,4.77,17792707.0,4.1,-226996073.0,-10.26,-106192891.0,-4.8,-120803182.0,-5.46,27679911.0,199316166.0,-399019195.0,-8.05,消费电子
301628,强达电路,119.05,-1.39,34250,401653924.74,12.29,1.07,121.44,114.18,121.0,120.73,8973488990,-38528152.0,-9.59,-13033722.0,-3.25,-25494430.0,-6.35,6802583.0,1.69,31725571.0,7.9,37983465.0,1.96,7980261.0,0.41,30003204.0,1.55,-1035298.0,-36948166.0,-14627812.0,-0.43,元件
301312,智立方,110.01,-2.65,56743,617919089.91,6.69,0.68,113.0,105.55,112.79,113.0,18663510689,-38593215.0,-6.25,-19186425.0,-3.11,-19406790.0,-3.14,-17003349.0,-2.75,55596563.0,9.0,-128655063.0,-2.93,-52757853.0,-1.2,-75897210.0,-1.73,-121253897.0,249908982.0,-136047436.0,-2.16,自动化设备
688798,艾为电子,69.29,-2.45,43266,299264004.0,3.19,1.23,71.6,67.5,71.08,71.03,16153483188,-38644243.0,-12.91,-17106635.0,-5.72,-21537608.0,-7.2,8415321.0,2.81,30228922.0,10.1,-52991356.0,-4.17,-23039598.0,-1.82,-29951758.0,-2.36,-13373204.0,66364557.0,-144395576.0,-5.76,半导体
002324,普利特,12.96,-1.07,343080,435467200.35,4.42,1.31,13.13,12.4,13.03,13.1,14415877774,-38694716.0,-8.89,-65131056.0,-14.96,26436340.0,6.07,26781726.0,6.15,11912989.0,2.74,41123597.0,2.24,453064.0,0.02,40670533.0,2.22,10492289.0,-51615888.0,50230130.0,1.62,塑料
600416,湘电股份,10.78,-3.14,311645,335205029.0,2.11,0.77,11.06,10.6,11.06,11.13,15908934100,-38968228.0,-11.63,-17752659.0,-5.3,-21215569.0,-6.33,-4742981.0,-1.41,43711209.0,13.04,82759588.0,3.69,79485921.0,3.55,3273667.0,0.15,-44317882.0,-38441708.0,-25214920.0,-0.72,电机Ⅱ
603730,岱美股份,11.71,-9.99,430278,513224827.0,2.0,0.75,12.85,11.71,12.85,13.01,25159941568,-39093464.0,-7.62,-16288727.0,-3.17,-22804737.0,-4.44,9345929.0,1.82,29747535.0,5.8,59362888.0,1.5,23518571.0,0.59,35844317.0,0.9,-36871571.0,-22491326.0,52788979.0,0.81,汽车零部件
688336,三生国健,41.23,2.69,117647,467826007.0,1.32,1.72,41.29,38.53,39.5,40.15,36951374438,-39175112.0,-8.37,-23619227.0,-5.05,-15555885.0,-3.33,15501999.0,3.31,23673113.0,5.06,-52152029.0,-2.95,-20449075.0,-1.16,-31702954.0,-1.8,3611755.0,48540273.0,-35791423.0,-1.06,生物制品
688661,和林微纳,148.1,-6.38,75381,1117388229.0,4.96,0.86,157.0,140.01,155.1,158.2,22494587031,-39202325.0,-3.51,-2479189.0,-0.22,-36723136.0,-3.29,14000960.0,1.25,25201364.0,2.26,264033007.0,4.49,169891887.0,2.89,94141120.0,1.6,-6990368.0,-257042630.0,255681575.0,2.54,半导体
300069,金利华电,33.59,-1.15,105850,352361070.11,9.05,0.91,34.07,32.78,33.88,33.98,3930030000,-39305830.0,-11.15,-15262103.0,-4.33,-24043727.0,-6.82,-13640436.0,-3.87,52946267.0,15.03,-17290636.0,-0.83,-31220558.0,-1.5,13929922.0,0.67,-12670805.0,29961445.0,-324063953.0,-7.06,电网设备
002311,海大集团,41.69,1.19,109170,451825598.44,0.66,0.93,42.15,40.46,41.08,41.2,68595976997,-39365124.0,-8.71,-11852533.0,-2.62,-27512591.0,-6.09,-2478262.0,-0.55,41843387.0,9.26,-157297465.0,-6.67,-52676002.0,-2.23,-104621463.0,-4.44,-28613295.0,185910761.0,-168877471.0,-3.69,饲料
600600,青岛啤酒,53.92,0.04,78003,418061408.0,1.1,0.82,54.54,52.65,53.67,53.9,73557400924,-39373300.0,-9.42,-24470963.0,-5.85,-14902337.0,-3.56,8474063.0,2.03,30899236.0,7.39,-441477747.0,-16.49,-295843399.0,-11.05,-145634348.0,-5.44,105768775.0,335708969.0,-463219923.0,-9.31,非白酒
603009,北特科技,40.74,-4.52,128962,523453688.0,3.81,1.43,42.68,39.74,42.67,42.67,14111921063,-39384439.0,-7.52,2184504.0,0.42,-41568943.0,-7.94,-22780399.0,-4.35,62164837.0,11.88,-138453006.0,-6.83,-84895755.0,-4.19,-53557251.0,-2.64,49218543.0,89234463.0,-263020920.0,-5.93,汽车零部件
688601,力芯微,59.21,-3.33,84573,501255449.0,6.33,1.3,61.5,57.64,61.38,61.25,7915944767,-39526070.0,-7.89,-34562273.0,-6.9,-4963797.0,-0.99,-1443554.0,-0.29,40969623.0,8.17,25823656.0,1.26,-29802987.0,-1.46,55626643.0,2.72,-23746938.0,-2076717.0,50710744.0,1.49,半导体
301269,华大九天,101.71,-2.2,157938,1615885885.01,2.9,1.06,106.18,99.11,105.4,104.0,55476459110,-39636503.0,-2.45,-18242983.0,-1.13,-21393520.0,-1.32,-5804000.0,-0.36,45440512.0,2.81,60102690.0,0.78,66573506.0,0.87,-6470816.0,-0.08,-61612016.0,1509344.0,65861753.0,0.46,软件开发
300307,慈星股份,7.97,-2.09,442212,349784497.0,5.62,0.59,8.14,7.76,8.08,8.14,6380413595,-39658924.0,-11.34,-22667883.0,-6.48,-16991041.0,-4.86,-8834088.0,-2.53,48493012.0,13.86,-44919203.0,-1.61,6755538.0,0.24,-51674741.0,-1.86,-18604995.0,63524193.0,49287622.0,1.05,专用设备
002838,道恩股份,33.99,-3.68,71698,246016301.16,1.7,0.86,35.46,33.86,35.35,35.29,16260761684,-39835770.0,-16.19,-23216560.0,-9.44,-16619210.0,-6.76,4467978.0,1.82,35367792.0,14.38,-82012914.0,-5.6,-48599446.0,-3.32,-33413468.0,-2.28,-7696467.0,89709381.0,-29366896.0,-1.11,塑料
688206,概伦电子,37.03,-3.57,106600,396665065.0,2.44,0.97,38.72,36.01,38.36,38.4,16166514260,-39869012.0,-10.05,-23461104.0,-5.91,-16407908.0,-4.14,2413105.0,0.61,37455908.0,9.44,-197933650.0,-10.18,-112402858.0,-5.78,-85530792.0,-4.4,9065372.0,188868279.0,-248452650.0,-5.65,软件开发
920125,鸿仕达,237.6,-0.59,16657,388435270.92,10.11,0.74,249.0,222.09,249.0,239.0,13343616000,-39964789.0,-10.29,-12035397.0,-3.1,-27929392.0,-7.19,-9235068.0,-2.38,-2209767.0,-0.57,108889631.0,4.51,71617781.0,2.97,37271850.0,1.54,7836385.0,-1088564.0,77360205.0,1.67,自动化设备
002036,联创电子,8.29,-3.72,465032,385695746.52,4.41,0.98,8.75,8.14,8.61,8.61,8767487884,-40037211.0,-10.38,-17503547.0,-4.54,-22533664.0,-5.84,8673854.0,2.25,31363359.0,8.13,-53681644.0,-2.63,-2271675.0,-0.11,-51409969.0,-2.52,-52171594.0,105853240.0,-141910352.0,-3.24,光学光电子
002648,卫星化学,22.89,5.73,646839,1427307084.15,1.92,0.98,22.97,21.19,21.63,21.65,77108299844,-40149932.0,-2.81,58216372.0,4.08,-98366304.0,-6.89,-25313408.0,-1.77,65463344.0,4.59,-434340164.0,-6.16,-289252681.0,-4.1,-145087483.0,-2.06,22298672.0,412041536.0,-456472510.0,-3.52,化学原料
300322,硕贝德,28.91,-5.92,511761,1483024385.07,11.62,1.0,30.97,27.89,30.95,30.73,13299703003,-40437226.0,-2.73,-81583450.0,-5.5,41146224.0,2.77,27402160.0,1.85,13035056.0,0.88,-111995745.0,-1.5,-201349815.0,-2.69,89354070.0,1.19,103263872.0,8731872.0,-208537138.0,-1.43,消费电子
300276,三丰智能,7.65,-3.29,680036,515026716.85,6.43,1.04,7.88,7.33,7.88,7.91,10717978874,-40443475.0,-7.85,-19567469.0,-3.8,-20876006.0,-4.05,-9894270.0,-1.92,50337745.0,9.77,-47361807.0,-1.9,5843182.0,0.23,-53204989.0,-2.14,-52682428.0,100044236.0,-171624759.0,-2.96,自动化设备
002389,航天彩虹,18.67,0.32,194456,355677613.67,1.97,1.0,18.68,17.97,18.55,18.61,18388382112,-40486223.0,-11.38,-23328105.0,-6.56,-17158118.0,-4.82,-5383548.0,-1.51,45869770.0,12.9,-150834268.0,-9.28,-73058406.0,-4.5,-77775862.0,-4.79,-7554117.0,158388384.0,-205940169.0,-6.1,航空装备Ⅱ
603305,旭升集团,13.49,-3.78,387845,518929005.0,3.36,1.78,13.96,13.09,13.88,14.02,15590508420,-40671648.0,-7.84,-30044625.0,-5.79,-10627023.0,-2.05,11273324.0,2.17,29398323.0,5.67,-98509976.0,-5.88,-44214391.0,-2.64,-54295585.0,-3.24,8751206.0,89758770.0,-226146052.0,-6.05,汽车零部件
301392,汇成真空,206.58,-1.91,58392,1197649284.28,14.31,0.81,215.8,198.36,214.2,210.61,20658000000,-40743069.0,-3.4,11668307.0,0.97,-52411376.0,-4.38,-63961568.0,-5.34,104704636.0,8.74,340177758.0,4.92,294359791.0,4.26,45817967.0,0.66,-148688608.0,-191489176.0,264794998.0,2.59,专用设备
603358,华达科技,38.1,-3.3,250086,967024408.0,5.42,1.57,39.65,37.9,39.65,39.4,17897211196,-40843374.0,-4.22,-40175627.0,-4.15,-667747.0,-0.07,38046064.0,3.93,2797320.0,0.29,-120012243.0,-3.35,-159307499.0,-4.45,39295256.0,1.1,49058745.0,70953522.0,-7483500.0,-0.14,汽车零部件
688686,奥普特,153.03,-3.56,30603,470048650.0,2.5,0.93,160.61,148.12,158.9,158.68,18705691679,-40881565.0,-8.7,-28185459.0,-6.0,-12696106.0,-2.7,-7175190.0,-1.53,48056755.0,10.22,-31661630.0,-1.22,-52089660.0,-2.01,20428030.0,0.79,13041080.0,18620551.0,-92775283.0,-2.26,自动化设备
603011,合锻智能,37.14,-6.09,857351,3245805993.0,17.34,1.31,41.4,35.88,39.0,39.55,18362552190,-40893936.0,-1.26,-1825680.0,-0.06,-39068256.0,-1.2,31634704.0,0.97,9259232.0,0.29,660702679.0,5.41,592569553.0,4.86,68133126.0,0.56,-126546640.0,-534156000.0,-53577094.0,-0.21,专用设备
002522,浙江众成,6.92,-1.42,602826,413146200.34,6.66,0.79,7.08,6.68,7.05,7.02,6267993358,-41021292.0,-9.93,-21522127.0,-5.21,-19499165.0,-4.72,12793504.0,3.1,28227788.0,6.83,-27814436.0,-1.0,-3394673.0,-0.12,-24419763.0,-0.88,1780537.0,26033896.0,-208406231.0,-4.07,塑料
688401,路维光电,80.5,-0.76,111909,909233967.0,5.79,1.08,83.98,78.0,82.04,81.12,15564633704,-41039067.0,-4.51,-34020491.0,-3.74,-7018576.0,-0.77,31478592.0,3.46,9560480.0,1.05,-109457533.0,-2.62,-125559630.0,-3.01,16102097.0,0.39,123732947.0,-14275412.0,-114779289.0,-1.55,半导体
688036,传音控股,55.82,4.32,195583,1071567150.0,1.7,1.77,56.67,53.26,54.18,53.51,64259121302,-41247548.0,-3.85,4456732.0,0.42,-45704280.0,-4.27,29866112.0,2.79,11381440.0,1.06,-75881979.0,-2.16,-7488747.0,-0.21,-68393232.0,-1.95,29120886.0,46761102.0,-454437139.0,-6.74,消费电子
003026,中晶科技,38.56,1.85,249716,944089269.72,17.27,0.88,38.59,36.7,38.05,37.86,7240316728,-41256960.0,-4.37,-25369663.0,-2.69,-15887297.0,-1.68,13715216.0,1.45,27541744.0,2.92,-13568559.0,-0.28,-2703276.0,-0.06,-10865283.0,-0.23,7431152.0,6137424.0,-12438913.0,-0.15,半导体
000700,模塑科技,15.18,-1.75,691829,1054451954.15,7.54,0.96,16.0,14.7,15.44,15.45,13935473605,-41282184.0,-3.92,-4117347.0,-0.39,-37164837.0,-3.52,20888096.0,1.98,20394096.0,1.93,-20989772.0,-0.38,69534656.0,1.26,-90524428.0,-1.64,-98285942.0,119275726.0,-278059392.0,-2.4,汽车零部件
000722,湖南发展,13.34,-7.1,327147,439769999.0,7.05,0.91,14.14,13.24,14.0,14.36,7621872859,-41488014.0,-9.43,-15952398.0,-3.63,-25535616.0,-5.81,5910989.0,1.34,35577026.0,8.09,-125591794.0,-4.6,-28062097.0,-1.03,-97529697.0,-3.58,-2774075.0,128365873.0,-155093840.0,-3.23,电力
002559,亚威股份,10.58,-2.49,424520,446618118.58,8.42,0.94,10.83,10.26,10.77,10.85,5816513954,-41589411.0,-9.31,-14436688.0,-3.23,-27152723.0,-6.08,10954116.0,2.45,30635296.0,6.86,37759030.0,1.71,60787109.0,2.75,-23028079.0,-1.04,-59982313.0,22223282.0,56166059.0,1.42,通用设备
300567,精测电子,213.8,-0.03,106788,2280738148.29,4.7,1.0,222.2,204.5,218.14,213.86,59809695228,-41723456.0,-1.83,-44034064.0,-1.93,2310608.0,0.1,-61547648.0,-2.7,103271088.0,4.53,144316224.0,1.31,139221856.0,1.26,5094368.0,0.05,-132274080.0,-12042176.0,165764859.0,0.89,通用设备
601606,长城军工,30.19,-1.02,130464,389609689.0,1.8,1.02,30.49,29.5,30.49,30.5,21864455396,-41765387.0,-10.72,-14237296.0,-3.65,-27528091.0,-7.07,-14639845.0,-3.76,56405233.0,14.48,-176341378.0,-9.75,-72216708.0,-3.99,-104124670.0,-5.76,-59137213.0,235478589.0,-164737998.0,-3.68,地面兵装Ⅱ
301002,崧盛股份,41.82,-5.83,72477,304541087.96,8.53,1.71,44.99,40.8,44.58,44.41,5643051874,-41805528.0,-13.73,-20196774.0,-6.63,-21608754.0,-7.1,7557959.0,2.48,34247571.0,11.25,-60992651.0,-5.86,-20707589.0,-1.99,-40285062.0,-3.87,17210778.0,43781875.0,-161967015.0,-7.75,电网设备
002115,三维通信,11.73,0.34,445290,508280307.26,5.92,1.38,11.8,11.12,11.61,11.69,9512928324,-41852320.0,-8.23,-12269427.0,-2.41,-29582893.0,-5.82,-13098300.0,-2.58,54950620.0,10.81,-132152859.0,-6.52,-40593361.0,-2.0,-91559498.0,-4.52,-5643505.0,137796364.0,-260757513.0,-6.03,通信服务
301235,华康洁净,63.42,-4.44,56161,358806644.75,7.72,0.73,66.08,62.16,65.23,66.37,6835208842,-41868036.0,-11.67,-20260403.0,-5.65,-21607633.0,-6.02,6013599.0,1.68,35854437.0,9.99,-53520804.0,-2.65,-137313539.0,-6.79,83792735.0,4.14,28088021.0,25432784.0,34094191.0,0.75,医疗器械
000539,粤电力Ａ,7.44,0.54,1881932,1391938215.32,7.36,0.98,7.68,7.1,7.38,7.4,39062112856,-41971516.0,-3.02,-41090364.0,-2.95,-881152.0,-0.06,-11480144.0,-0.82,53451664.0,3.84,-131836059.0,-1.69,-14588792.0,-0.19,-117247267.0,-1.5,-6795376.0,138631440.0,-336842787.0,-2.3,电力
300456,赛微电子,42.92,0.23,371734,1591088828.11,6.22,1.12,43.9,41.73,43.18,42.82,31426587711,-42341285.0,-2.66,-8030069.0,-0.5,-34311216.0,-2.16,-3596432.0,-0.23,45937728.0,2.89,14562192.0,0.21,79557488.0,1.13,-64995296.0,-0.92,-131580848.0,117018640.0,-620840026.0,-4.56,半导体
688249,晶合集成,52.8,5.68,545025,2805933093.0,2.71,0.97,53.35,49.0,50.86,49.96,106000841602,-42793776.0,-1.53,57867728.0,2.06,-100661504.0,-3.59,109274912.0,3.89,-66481120.0,-2.37,178496724.0,1.5,295237764.0,2.48,-116741040.0,-0.98,-60921648.0,-117575040.0,-136980574.0,-0.69,半导体
601717,中创智领,16.03,-0.62,207713,328587570.0,1.35,0.98,16.09,15.64,16.0,16.13,28619960878,-43021191.0,-13.09,-22025393.0,-6.7,-20995798.0,-6.39,15772372.0,4.8,27248820.0,8.29,-144869444.0,-8.02,-63947803.0,-3.54,-80921641.0,-4.48,24910101.0,119959342.0,-169584372.0,-5.1,专用设备
688719,爱科赛博,83.6,-3.91,69233,579988154.0,7.72,0.91,88.1,81.49,88.1,87.0,9646220945,-43071009.0,-7.43,-31451200.0,-5.42,-11619809.0,-2.0,15049603.0,2.59,28021406.0,4.83,-73366545.0,-2.26,-71813844.0,-2.22,-1552701.0,-0.05,-36339698.0,109706247.0,-13211259.0,-0.23,其他电源设备Ⅱ
603118,共进股份,13.12,-0.61,347077,451444686.0,4.41,1.1,13.37,12.68,13.15,13.2,10329066447,-43148567.0,-9.56,-22127629.0,-4.9,-21020938.0,-4.66,-488721.0,-0.11,43637289.0,9.67,-82339963.0,-3.81,-33922945.0,-1.57,-48417018.0,-2.24,43444475.0,38895489.0,-222264560.0,-5.5,通信设备
301362,民爆光电,227.5,-5.51,60737,1428186278.73,14.83,1.22,255.23,217.7,244.98,240.77,33202413790,-43168578.0,-3.02,-38874786.0,-2.72,-4293792.0,-0.3,-13312848.0,-0.93,56481419.0,3.95,25018989.0,0.42,-56716835.0,-0.94,81735824.0,1.36,-52605856.0,27586834.0,156084445.0,1.53,照明设备Ⅱ
002246,北化股份,19.75,-1.89,223404,432148259.55,4.07,1.37,20.18,18.82,20.14,20.13,10843437182,-43189195.0,-9.99,-27714511.0,-6.41,-15474684.0,-3.58,-15734001.0,-3.64,58923196.0,13.63,-44968387.0,-2.64,-22408160.0,-1.32,-22560227.0,-1.32,-13845379.0,58813765.0,14927701.0,0.44,化学制品
300606,金太阳,48.82,-5.37,140406,693380115.33,11.93,1.15,51.9,48.23,51.61,51.59,6754140865,-43253097.0,-6.24,-62777078.0,-9.05,19523981.0,2.82,4780479.0,0.69,38472616.0,5.55,13022160.0,0.43,-3811634.0,-0.13,16833794.0,0.55,-127837532.0,114815370.0,17662302.0,0.32,通用设备
300212,*ST易录,9.92,-4.43,234519,235306133.62,3.36,0.78,10.47,9.81,10.31,10.38,7141332826,-43327935.0,-18.41,-12278601.0,-5.22,-31049334.0,-13.2,12339218.0,5.24,30988718.0,13.17,-88630820.0,-6.38,-22271545.0,-1.6,-66359275.0,-4.78,28771049.0,59859776.0,-193770520.0,-5.66,IT服务Ⅱ
688049,炬芯科技,45.84,-0.35,79756,364159854.0,4.55,1.16,46.8,44.35,46.39,46.0,8029685076,-43505161.0,-11.95,-29145179.0,-8.0,-14359982.0,-3.94,-425766.0,-0.12,43930927.0,12.06,-87114729.0,-5.08,-73212318.0,-4.27,-13902411.0,-0.81,-38395332.0,125510062.0,-141266073.0,-5.21,半导体
300708,聚灿光电,8.23,-2.37,294339,241581054.49,4.15,1.27,8.52,8.03,8.49,8.43,7727271635,-43557135.0,-18.03,-16371702.0,-6.78,-27185433.0,-11.25,8232825.0,3.41,35324312.0,14.62,-54959082.0,-5.21,-25750670.0,-2.44,-29208412.0,-2.77,5273027.0,49686058.0,-126020184.0,-5.74,光学光电子
301293,三博脑科,53.07,-1.98,75523,394907992.15,3.67,1.64,53.96,51.15,53.52,54.14,10931729400,-43698851.0,-11.07,-28334355.0,-7.17,-15364496.0,-3.89,4153012.0,1.05,39545839.0,10.01,-58510264.0,-4.38,-43664369.0,-3.27,-14845895.0,-1.11,27157818.0,31352449.0,-134487432.0,-5.05,医疗服务
002400,省广集团,7.06,1.0,709161,490150175.51,4.11,1.22,7.07,6.79,6.92,6.99,12307960124,-43729374.0,-8.92,-14891931.0,-3.04,-28837443.0,-5.88,3127135.0,0.64,40602239.0,8.28,-131506091.0,-6.39,-64690607.0,-3.14,-66815484.0,-3.25,-30966494.0,162472586.0,-272449808.0,-6.05,广告营销
300706,阿石创,75.91,1.2,289624,2198975344.0,25.44,0.8,78.76,72.11,76.57,75.01,11654940457,-43790359.0,-1.99,-54692439.0,-2.49,10902080.0,0.5,20460368.0,0.93,23329984.0,1.06,-59548702.0,-0.48,-123914798.0,-1.0,64366096.0,0.52,75342944.0,-15794256.0,256356315.0,1.23,半导体
000762,西藏矿业,30.49,1.19,311650,920742037.46,5.98,1.05,30.65,28.58,28.88,30.13,15879778628,-43997392.0,-4.78,-31333578.0,-3.4,-12663814.0,-1.38,-27381968.0,-2.97,71379376.0,7.75,-199778896.0,-4.91,-124867548.0,-3.07,-74911348.0,-1.84,-52117641.0,251896572.0,89162924.0,1.04,能源金属
001393,维通利,57.57,-3.68,53018,306253565.03,11.04,0.89,60.47,56.65,59.7,59.77,14354120038,-44058902.0,-14.39,-12520535.0,-4.09,-31538367.0,-10.3,13895130.0,4.54,30163774.0,9.85,32922602.0,1.8,25409659.0,1.39,7512943.0,0.41,-2627853.0,-30294748.0,-158686386.0,-4.77,电网设备
002031,巨轮智能,5.53,-3.32,1238010,677611622.76,6.47,1.19,5.66,5.35,5.65,5.72,12162658055,-44210364.0,-6.52,-3655871.0,-0.54,-40554493.0,-5.98,-18358538.0,-2.71,62568897.0,9.23,-111081749.0,-3.76,-7132056.0,-0.24,-103949693.0,-3.52,-90941183.0,202022925.0,-497666164.0,-5.83,专用设备
600903,贵州燃气,7.63,-3.3,325406,247143051.0,2.8,0.82,7.89,7.38,7.88,7.89,8881201033,-44367762.0,-17.95,-25991823.0,-10.52,-18375939.0,-7.44,-3953774.0,-1.6,48321535.0,19.55,-245335548.0,-15.56,-139575745.0,-8.85,-105759803.0,-6.71,53334929.0,192000618.0,-124526028.0,-3.39,燃气Ⅱ
600072,中船科技,9.42,-0.11,291076,269385205.0,2.69,1.24,9.43,9.12,9.32,9.43,14136120259,-44372568.0,-16.47,-31118762.0,-11.55,-13253806.0,-4.92,2856133.0,1.06,41516434.0,15.41,-114566206.0,-10.37,-95575767.0,-8.65,-18990439.0,-1.72,17603268.0,96962940.0,-191165704.0,-7.33,风电设备
002931,锋龙股份,75.06,0.33,188591,1416215795.43,9.37,0.98,78.5,72.35,74.91,74.81,16401049551,-44401666.0,-3.14,-10708578.0,-0.76,-33693088.0,-2.38,-39833200.0,-2.81,84234880.0,5.95,135419627.0,1.87,111903339.0,1.55,23516288.0,0.33,-106135424.0,-29284175.0,194931694.0,1.23,通用设备
003009,中天火箭,59.89,-0.65,87096,511555969.22,5.29,0.81,60.67,57.0,59.69,60.28,9864926164,-44561134.0,-8.71,-24935078.0,-4.87,-19626056.0,-3.84,5784293.0,1.13,38776842.0,7.58,-166128210.0,-4.83,-64997170.0,-1.89,-101131040.0,-2.94,-7045072.0,173173277.0,11392835.0,0.18,航天装备Ⅱ
002151,北斗星通,33.26,-0.18,187370,612000513.94,4.23,1.37,33.58,31.99,33.17,33.32,18057216966,-44756329.0,-7.31,-4961724.0,-0.81,-39794605.0,-6.5,-24068289.0,-3.93,68824622.0,11.25,-135819193.0,-5.71,-67191406.0,-2.83,-68627787.0,-2.89,-24498705.0,160317902.0,-176221397.0,-3.68,军工电子Ⅱ
300723,一品红,33.12,-0.9,119724,385299727.99,2.86,1.19,33.19,31.37,33.0,33.42,14960064410,-44929026.0,-11.66,-18344052.0,-4.76,-26584974.0,-6.9,-2468117.0,-0.64,47397144.0,12.3,-125934024.0,-7.26,-77978923.0,-4.49,-47955101.0,-2.76,387604.0,125546422.0,-233025337.0,-6.68,化学制药
300720,海川智能,83.94,2.87,124187,1044338899.0,6.74,0.83,87.86,81.0,81.86,81.6,16357996869,-44950736.0,-4.3,-61902048.0,-5.93,16951312.0,1.62,45621968.0,4.37,-671222.0,-0.06,-139897367.0,-2.45,-161348505.0,-2.83,21451138.0,0.38,154181354.0,-14283988.0,-79037025.0,-0.78,通用设备
301086,鸿富瀚,219.99,3.28,35378,770429542.62,5.4,0.75,220.9,213.01,214.6,213.0,27688865358,-44978647.0,-5.84,-50168031.0,-6.51,5189384.0,0.67,44481369.0,5.77,497275.0,0.06,120234258.0,2.72,-28834681.0,-0.65,149068939.0,3.37,59713638.0,-179947908.0,179512866.0,2.58,消费电子
300587,天铁科技,4.38,-3.1,402914,174818465.04,3.83,1.42,4.5,4.26,4.48,4.52,5686417331,-45497064.0,-26.03,-32693526.0,-18.7,-12803538.0,-7.32,9584916.0,5.48,35912147.0,20.54,-109910401.0,-15.46,-58163839.0,-8.18,-51746562.0,-7.28,37749514.0,72160887.0,-107665275.0,-8.57,橡胶
002173,创新医疗,16.96,-0.82,274136,451955976.65,6.51,1.77,16.97,16.07,16.81,17.1,7484182610,-45557420.0,-10.08,-7740505.0,-1.71,-37816915.0,-8.37,-18471811.0,-4.09,64029231.0,14.17,-68658140.0,-4.62,-928219.0,-0.06,-67729921.0,-4.56,-28908222.0,97566365.0,-105711326.0,-3.49,医疗服务
002568,百润股份,15.46,-6.53,366122,571215794.69,4.8,1.57,16.04,15.18,15.69,16.54,16103502417,-45565475.0,-7.98,-507107.0,-0.09,-45058368.0,-7.89,-4194093.0,-0.73,49759568.0,8.71,-276245681.0,-12.21,-93013364.0,-4.11,-183232317.0,-8.1,42579693.0,233665988.0,-221579882.0,-4.94,非白酒
300641,正丹股份,17.71,-3.75,278319,501478470.07,5.3,0.97,19.08,17.41,18.89,18.4,9307398585,-46054304.0,-9.18,-16078420.0,-3.21,-29975884.0,-5.98,-17045246.0,-3.4,63099550.0,12.58,86812226.0,3.22,48388175.0,1.79,38424051.0,1.42,-51709574.0,-35102653.0,79135652.0,1.98,化学制品
002471,中超控股,6.66,-3.34,820168,539802061.69,6.1,1.17,6.8,6.47,6.79,6.89,9115941600,-46123827.0,-8.54,-5156561.0,-0.96,-40967266.0,-7.59,-7692731.0,-1.43,53816557.0,9.97,-186172183.0,-7.73,-52620267.0,-2.18,-133551916.0,-5.54,-52751453.0,238923638.0,-540104592.0,-7.57,电网设备
300263,隆华科技,16.49,1.41,1356333,2210459616.55,13.9,0.73,16.8,15.8,16.57,16.26,17067253920,-46148112.0,-2.09,3742192.0,0.17,-49890304.0,-2.26,8735680.0,0.4,37412432.0,1.69,-273301749.0,-2.09,-332375717.0,-2.55,59073968.0,0.45,179880384.0,93421360.0,-359627440.0,-1.61,通用设备
301099,雅创电子,92.0,-1.41,134220,1239245137.12,14.95,0.8,94.93,90.5,92.8,93.32,13493251484,-46462021.0,-3.75,-945237.0,-0.08,-45516784.0,-3.67,-11887760.0,-0.96,58349776.0,4.71,47386595.0,0.66,197032721.0,2.74,-149646126.0,-2.08,-100548464.0,53161877.0,-166278474.0,-1.31,其他电子Ⅱ
301413,安培龙,76.2,-5.08,63721,486632941.5,8.34,1.18,79.97,74.35,79.13,80.28,9747700596,-46547318.0,-9.57,-16453345.0,-3.38,-30093973.0,-6.18,-362412.0,-0.07,46909730.0,9.64,-272349550.0,-12.63,-120306204.0,-5.58,-152043346.0,-7.05,-8149921.0,280499471.0,-291900018.0,-6.25,通用设备
002527,新时达,14.15,-3.41,307587,436699717.33,5.82,1.2,14.76,13.85,14.68,14.65,9382317268,-46570036.0,-10.66,-25037948.0,-5.73,-21532088.0,-4.93,12943597.0,2.96,33626439.0,7.7,-27412373.0,-1.51,4312671.0,0.24,-31725044.0,-1.75,3775485.0,23636887.0,-128800039.0,-2.49,专用设备
002249,大洋电机,8.07,-0.49,499380,394726926.9,2.68,1.47,8.11,7.75,8.11,8.11,19898632472,-47025879.0,-11.91,-34751407.0,-8.8,-12274472.0,-3.11,-2945935.0,-0.75,49971814.0,12.66,-77912823.0,-5.24,-33220235.0,-2.23,-44692588.0,-3.01,-35774299.0,113687123.0,-192734354.0,-6.03,电机Ⅱ
